,Runs_scored_batting,balls faced,4s_batting,6s_batting,strikerate,100s,50s,Num_matches_batted,Name,Born,Age,Batting_Style,Bowling_Style,Playing_Role,National_Team,player_img,career_start,career_latest,Overs,Maindens,runs_given_baller,wickets_baller,economy_baller,dot_balls_baller,4s_baller,6s_baller,wides_baller,NB_baller,5w_haul,balls_bowled,Num_matches_bowled,catches,stumps,batting_average,Playing_Role_New,boundary_perc,50_%,100_%,bowling_average,bowling_strikerate,Rank,Combined_Rank,Player_name,Player_link
10,203.0,207.0,17.0,8.0,88.67888888888889,0.0,2.0,9.0,Deepak Chahar,"August 07, 1992, Agra, Uttar Pradesh",30y 362d,Right hand Bat,Right arm Medium,Bowler,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2018,2022,85.0,5.0,489.0,16.0,5.776666666666666,291.0,55.0,9.0,19.0,4.0,0.0,510.0,12.0,1.0,0.0,22.555555555555557,Bowler,12.077294685990339,22.22222222222222,0.0,30.5625,31.875,9.0,0.23417292932204087,Deepak Chahar,/cricketers/deepak-chahar-447261
11,2.0,9.0,0.0,0.0,13.333333333333334,0.0,0.0,3.0,Umran Malik,"November 22, 1999, Gujjar Nagar, Jammu & Kashmir",23y 255d,Right hand Bat,Right arm Fast,Bowler,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2022,2023,55.0,2.0,355.0,13.0,6.4799999999999995,173.0,45.0,5.0,10.0,4.0,0.0,330.0,7.0,1.0,0.0,0.6666666666666666,Bowler,0.0,0.0,0.0,27.307692307692307,25.384615384615383,10.0,0.20225745720111918,Umran Malik,/cricketers/umran-malik-1246528
12,2.0,4.0,0.0,0.0,50.0,0.0,0.0,1.0,Kuldeep Sen,"October 22, 1996, Rewa, Madhya Pradesh",26y 286d,Right hand Bat,Right arm Fast,Bowler,India,,2022,2022,5.0,0.0,37.0,2.0,7.4,16.0,1.0,3.0,3.0,0.0,0.0,30.0,1.0,0.0,0.0,2.0,Bowler,0.0,0.0,0.0,18.5,15.0,11.0,0.10099099099099099,Kuldeep Sen,/cricketers/kuldeep-sen-1163695
13,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,Umesh Yadav,"October 25, 1987, Nagpur, Maharashtra",35y 283d,Right hand Bat,Right arm Fast,Bowler,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2010,2023,39.5,0.0,275.0,4.0,6.9025,112.0,35.0,3.0,5.0,1.0,0.0,239.0,4.0,22.0,0.0,0.0,Bowler,0.0,0.0,0.0,68.75,59.75,12.0,0.09404661400044553,Umesh Yadav,/cricketers/umesh-yadav-376116
14,13.0,18.0,2.0,0.0,66.66499999999999,0.0,0.0,2.0,Avesh Khan,"December 13, 1996, Indore, Madhya Pradesh",26y 234d,Right hand Bat,Right arm Fast medium,Bowler,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2022,2022,35.3,2.0,214.0,3.0,5.782,118.0,24.0,5.0,6.0,2.0,0.0,213.0,5.0,3.0,0.0,6.5,Bowler,11.11111111111111,0.0,0.0,71.33333333333333,71.0,13.0,0.09157451190362742,Avesh Khan,/cricketers/avesh-khan-694211
15,2.0,6.0,0.0,0.0,33.33,0.0,0.0,1.0,Jayant Yadav,"January 22, 1990, Delhi",33y 194d,Right hand Bat,Right arm Offbreak,Bowler,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2016,2022,10.0,0.0,53.0,0.0,5.3,30.0,3.0,1.0,1.0,1.0,0.0,60.0,1.0,1.0,0.0,2.0,Bowler,0.0,0.0,0.0,2000.0,2000.0,14.0,0.05694877358490566,Jayant Yadav,/cricketers/jayant-yadav-447587
16,4.0,2.0,1.0,0.0,200.0,0.0,0.0,1.0,Ravi Bishnoi,"September 05, 2000, Jodhpur, Rajasthan",22y 333d,Right hand Bat,Legbreak Googly,Bowler,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2022,2022,8.0,0.0,69.0,1.0,8.62,21.0,7.0,1.0,4.0,1.0,0.0,48.0,1.0,0.0,0.0,4.0,Bowler,50.0,0.0,0.0,69.0,48.0,15.0,0.05638792915027405,Ravi Bishnoi,/cricketers/ravi-bishnoi-1175441
17,9.0,9.0,0.0,1.0,100.0,0.0,0.0,1.0,Arshdeep Singh,"February 05, 1999, Guna, Madhya Pradesh",24y 180d,Left hand Bat,Left arm Medium fast,Bowler,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2022,2023,13.1,1.0,89.0,0.0,6.26,45.0,10.0,3.0,2.0,1.0,0.0,79.0,2.0,0.0,0.0,9.0,Bowler,11.11111111111111,0.0,0.0,2000.0,2000.0,16.0,0.048268322683706066,Arshdeep Singh,/cricketers/arshdeep-singh-1125976
18,612.0,725.0,34.0,14.0,85.7044,0.0,3.0,25.0,Ravindra Jadeja,"December 06, 1988, Navagam-Khed, Saurashtra",34y 241d,Left hand Bat,Slow Left arm Orthodox,Bowling Allrounder,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2009,2023,318.5,5.0,1575.0,36.0,4.913428571428572,948.0,105.0,36.0,15.0,5.0,0.0,1913.0,35.0,65.0,0.0,24.48,Bowling Allrounder,6.620689655172414,12.0,0.0,43.75,53.138888888888886,1.0,45.524895104520226,Ravindra Jadeja,/cricketers/ravindra-jadeja-234675
19,231.0,205.0,10.0,13.0,96.47272727272728,0.0,2.0,11.0,Axar Patel,"January 20, 1994, Anand, Gujarat",29y 196d,Left hand Bat,Slow Left arm Orthodox,Bowling Allrounder,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2014,2023,84.3,5.0,413.0,13.0,5.043333333333334,271.0,33.0,10.0,1.0,1.0,0.0,507.0,12.0,23.0,0.0,21.0,Bowling Allrounder,11.219512195121952,18.181818181818183,0.0,31.76923076923077,39.0,2.0,29.099169264192362,Axar Patel,/cricketers/axar-patel-554691
20,153.0,189.0,10.0,1.0,74.86428571428571,0.0,0.0,7.0,Deepak Hooda,"April 19, 1995, Rohtak",28y 107d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2022,2023,25.0,1.0,119.0,3.0,5.176666666666667,79.0,8.0,3.0,4.0,0.0,0.0,150.0,6.0,3.0,0.0,21.857142857142858,Bowling Allrounder,5.82010582010582,0.0,0.0,39.666666666666664,50.0,3.0,21.155374833765514,Deepak Hooda,/cricketers/deepak-hooda-497121
21,32.0,37.0,1.0,1.0,79.0,0.0,0.0,2.0,Ravichandran Ashwin,"September 17, 1986, Madras (now Chennai), Tamil Nadu",36y 321d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2010,2023,20.0,1.0,121.0,1.0,6.05,44.0,8.0,2.0,2.0,0.0,0.0,120.0,2.0,30.0,0.0,16.0,Bowling Allrounder,5.405405405405405,0.0,0.0,121.0,120.0,4.0,15.915172101853921,Ravichandran Ashwin,/cricketers/ravichandran-ashwin-26421
22,24.0,40.0,0.0,1.0,47.614999999999995,0.0,0.0,2.0,Venkatesh Iyer,"December 25, 1994, Indore, Madhya Pradesh",28y 222d,Left hand Bat,Right arm Medium,Bowling Allrounder,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2021,2022,5.0,0.0,28.0,0.0,5.6,10.0,2.0,0.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,12.0,Bowling Allrounder,2.5,0.0,0.0,2000.0,2000.0,5.0,9.920722857142854,Venkatesh Iyer,/cricketers/venkatesh-iyer-851403
23,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,Shahbaz Ahmed,"December 11, 1994, Mewat, Haryana",28y 236d,Left hand Bat,Slow Left arm Orthodox,Bowling Allrounder,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2022,2022,26.0,0.0,125.0,3.0,4.766666666666667,75.0,11.0,1.0,0.0,0.0,0.0,156.0,3.0,1.0,0.0,0.0,Bowling Allrounder,0.0,0.0,0.0,41.666666666666664,52.0,6.0,0.39554377622377623,Shahbaz Ahmed,/cricketers/shahbaz-ahmed-1159711
24,399.0,399.0,43.0,5.0,90.985,0.0,2.0,20.0,Suryakumar Yadav,"September 14, 1990, Mumbai, Maharashtra",32y 324d,Right hand Bat,"Right arm Medium, Right arm Offbreak",Batter,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2021,2023,,,,,,,,,,,,,,14.0,0.0,19.95,Middle order Batter,12.030075187969924,10.0,0.0,,,1.0,83.77620183113335,Suryakumar Yadav,/cricketers/suryakumar-yadav-446507
25,3868.0,3932.0,372.0,40.0,88.94464788732394,14.0,20.0,71.0,Virat Kohli,"November 05, 1988, Delhi",34y 272d,Right hand Bat,Right arm Medium,Top order Batter,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2008,2023,,,,,,,,,,,,,,141.0,0.0,54.478873239436616,Top order Batter,10.478128179043743,28.169014084507044,19.718309859154928,,,1.0,460.3894429663505,Virat Kohli,/cricketers/virat-kohli-253802
26,3401.0,3537.0,349.0,112.0,84.98338235294118,14.0,14.0,68.0,Rohit Sharma,"April 30, 1987, Bansod, Nagpur, Maharashtra",36y 96d,Right hand Bat,Right arm Offbreak,Top order Batter,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2007,2023,,,,,,,,,,,,,,87.0,0.0,50.01470588235294,Top order Batter,13.033644331354255,20.588235294117645,20.588235294117645,,,2.0,409.18559889450626,Rohit Sharma,/cricketers/rohit-sharma-34102
27,2752.0,3069.0,355.0,27.0,80.81632352941176,5.0,16.0,68.0,Shikhar Dhawan,"December 05, 1985, Delhi",37y 242d,Left hand Bat,Right arm Offbreak,Opening Batter,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2010,2022,,,,,,,,,,,,,,83.0,0.0,40.470588235294116,Top order Batter,12.447051156728577,23.52941176470588,7.352941176470589,,,3.0,337.28347773337754,Shikhar Dhawan,/cricketers/shikhar-dhawan-28235
28,1469.0,1530.0,144.0,29.0,95.25428571428571,2.0,12.0,35.0,Shreyas Iyer,"December 06, 1994, Mumbai",28y 241d,Right hand Bat,"Right arm Offbreak, Legbreak Googly",Top order Batter,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2017,2023,5.1,0.0,37.0,0.0,7.0,14.0,2.0,2.0,2.0,0.0,0.0,31.0,4.0,16.0,0.0,41.97142857142857,Top order Batter,11.30718954248366,34.285714285714285,5.714285714285714,2000.0,2000.0,4.0,210.62418286333912,Shreyas Iyer,/cricketers/shreyas-iyer-642519
29,1266.0,1182.0,145.0,27.0,92.47608695652173,4.0,5.0,23.0,Shubman Gill,"September 08, 1999, Fazilka, Punjab",23y 330d,Right hand Bat,Right arm Offbreak,Opening Batter,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2019,2023,,,,,,,,,,,,,,15.0,0.0,55.04347826086956,Top order Batter,14.551607445008461,21.73913043478261,17.391304347826086,,,5.0,191.46222768227994,Shubman Gill,/cricketers/shubman-gill-1070173
30,86.0,83.0,12.0,1.0,85.292,0.0,0.0,5.0,Mayank Agarwal,"February 16, 1991, Bangalore, Karnataka",32y 169d,Right hand Bat,Right arm Offbreak,Batter,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2018,2022,1.0,0.0,10.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,0.0,17.2,Top order Batter,15.66265060240964,0.0,0.0,2000.0,2000.0,6.0,56.57110445234284,Mayank Agarwal,/cricketers/mayank-agarwal-398438
31,140.0,182.0,9.0,2.0,68.44800000000001,0.0,1.0,5.0,Ajinkya Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",35y 59d,Right hand Bat,Right arm Medium,Top order Batter,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2011,2023,,,,,,,,,,,,,,48.0,0.0,28.0,Top order Batter,6.043956043956044,20.0,0.0,,,7.0,54.929438150129286,Ajinkya Rahane,/cricketers/ajinkya-rahane-277916
32,19.0,42.0,1.0,0.0,45.23,0.0,0.0,1.0,Ruturaj Gaikwad,"January 31, 1997, Pune, Maharashtra",26y 185d,Right hand Bat,Right arm Offbreak,Batter,India,https://wassets.hscicdn.com/static/images/lazyimage-transparent.png,2021,2023,,,,,,,,,,,,,,0.0,0.0,19.0,Top order Batter,2.380952380952381,0.0,0.0,,,8.0,28.29887834681843,Ruturaj Gaikwad,/cricketers/ruturaj-gaikwad-1060380
