,Runs_scored_batting,balls faced,4s_batting,6s_batting,strikerate,100s,50s,Num_matches_batted,Name,Born,Age,Batting_Style,Bowling_Style,Playing_Role,National_Team,player_img,career_start,career_latest,Overs,Maindens,runs_given_baller,wickets_baller,economy_baller,dot_balls_baller,4s_baller,6s_baller,wides_baller,NB_baller,5w_haul,balls_bowled,Num_matches_bowled,catches,stumps,batting_average,Playing_Role_New,boundary_perc,50_%,100_%,bowling_average,bowling_strikerate,Rank,Combined_Rank,Player_name,Player_link
21,32,37,1,1,79,0,0,2,Ravichandran Ashwin,"September 17, 1986, Madras (now Chennai), Tamil Nadu",36y 321d,Right hand Bat,Right arm Offbreak,Bowling Allrounder,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316500/316521.png",2010,2023,20,1,121,1,6.05,44,8,2,2,0,0,120,2,30,0,16,Bowling Allrounder,5.405405405,0,0,121,120,4,15.9151721,Ravichandran Ashwin,/cricketers/ravichandran-ashwin-26421
22,24,40,0,1,47.615,0,0,2,Venkatesh Iyer,"December 25, 1994, Indore, Madhya Pradesh",28y 222d,Left hand Bat,Right arm Medium,Bowling Allrounder,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/337100/337187.png",2021,2022,5,0,28,0,5.6,10,2,0,0,0,0,30,1,0,0,12,Bowling Allrounder,2.5,0,0,2000,2000,5,9.920722857,Venkatesh Iyer,/cricketers/venkatesh-iyer-851403
23,0,4,0,0,0,0,0,1,Shahbaz Ahmed,"December 11, 1994, Mewat, Haryana",28y 236d,Left hand Bat,Slow Left arm Orthodox,Bowling Allrounder,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/340300/340313.png",2022,2022,26,0,125,3,4.766666667,75,11,1,0,0,0,156,3,1,0,0,Bowling Allrounder,0,0,0,41.66666667,52,6,0.395543776,Shahbaz Ahmed,/cricketers/shahbaz-ahmed-1159711
24,399,399,43,5,90.985,0,2,20,Suryakumar Yadav,"September 14, 1990, Mumbai, Maharashtra",32y 324d,Right hand Bat,"Right arm Medium, Right arm Offbreak",Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/331100/331163.png",2021,2023,,,,,,,,,,,,,,14,0,19.95,Middle order Batter,12.03007519,10,0,,,1,83.77620183,Suryakumar Yadav,/cricketers/suryakumar-yadav-446507
25,3868,3932,372,40,88.94464789,14,20,71,Virat Kohli,"November 05, 1988, Delhi",34y 272d,Right hand Bat,Right arm Medium,Top order Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316600/316605.png",2008,2023,,,,,,,,,,,,,,141,0,54.47887324,Top order Batter,10.47812818,28.16901408,19.71830986,,,1,460.389443,Virat Kohli,/cricketers/virat-kohli-253802
26,3401,3537,349,112,84.98338235,14,14,68,Rohit Sharma,"April 30, 1987, Bansod, Nagpur, Maharashtra",36y 96d,Right hand Bat,Right arm Offbreak,Top order Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316500/316584.png",2007,2023,,,,,,,,,,,,,,87,0,50.01470588,Top order Batter,13.03364433,20.58823529,20.58823529,,,2,409.1855989,Rohit Sharma,/cricketers/rohit-sharma-34102
27,2752,3069,355,27,80.81632353,5,16,68,Shikhar Dhawan,"December 05, 1985, Delhi",37y 242d,Left hand Bat,Right arm Offbreak,Opening Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316500/316524.png",2010,2022,,,,,,,,,,,,,,83,0,40.47058824,Top order Batter,12.44705116,23.52941176,7.352941176,,,3,337.2834777,Shikhar Dhawan,/cricketers/shikhar-dhawan-28235
28,1469,1530,144,29,95.25428571,2,12,35,Shreyas Iyer,"December 06, 1994, Mumbai",28y 241d,Right hand Bat,"Right arm Offbreak, Legbreak Googly",Top order Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/323000/323035.png",2017,2023,5.1,0,37,0,7,14,2,2,2,0,0,31,4,16,0,41.97142857,Top order Batter,11.30718954,34.28571429,5.714285714,2000,2000,4,210.6241829,Shreyas Iyer,/cricketers/shreyas-iyer-642519
29,1266,1182,145,27,92.47608696,4,5,23,Shubman Gill,"September 08, 1999, Fazilka, Punjab",23y 330d,Right hand Bat,Right arm Offbreak,Opening Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322600/322697.png",2019,2023,,,,,,,,,,,,,,15,0,55.04347826,Top order Batter,14.55160745,21.73913043,17.39130435,,,5,191.4622277,Shubman Gill,/cricketers/shubman-gill-1070173
30,86,83,12,1,85.292,0,0,5,Mayank Agarwal,"February 16, 1991, Bangalore, Karnataka",32y 169d,Right hand Bat,Right arm Offbreak,Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322600/322626.png",2018,2022,1,0,10,0,10,2,2,0,0,0,0,6,1,2,0,17.2,Top order Batter,15.6626506,0,0,2000,2000,6,56.57110445,Mayank Agarwal,/cricketers/mayank-agarwal-398438
31,140,182,9,2,68.448,0,1,5,Ajinkya Rahane,"June 06, 1988, Ashwi-KD, Maharashtra",35y 59d,Right hand Bat,Right arm Medium,Top order Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316600/316620.png",2011,2023,,,,,,,,,,,,,,48,0,28,Top order Batter,6.043956044,20,0,,,7,54.92943815,Ajinkya Rahane,/cricketers/ajinkya-rahane-277916
32,19,42,1,0,45.23,0,0,1,Ruturaj Gaikwad,"January 31, 1997, Pune, Maharashtra",26y 185d,Right hand Bat,Right arm Offbreak,Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322200/322236.png",2021,2023,,,,,,,,,,,,,,0,0,19,Top order Batter,2.380952381,0,0,,,8,28.29887835,Ruturaj Gaikwad,/cricketers/ruturaj-gaikwad-1060380
33,1738,1987,132,42,82.96069767,4,12,43,KL Rahul,"April 18, 1992, Bangalore, Karnataka",31y 108d,Right hand Bat,,Wicketkeeper Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/319900/319942.png",2014,2023,,,,,,,,,,,,,,32,2,40.41860465,Wicketkeeper Batter,8.75691998,27.90697674,9.302325581,,,1,190.5301322,KL Rahul,/cricketers/kl-rahul-422108
34,865,811,90,26,97.37807692,1,5,26,Rishabh Pant,"October 04, 1997, Haridwar, Uttarakhand",25y 304d,Left hand Bat,,Wicketkeeper Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/323000/323036.png",2017,2022,,,,,,,,,,,,,,26,1,33.26923077,Wicketkeeper Batter,14.30332922,19.23076923,3.846153846,,,2,104.3389691,Rishabh Pant,/cricketers/rishabh-pant-931581
35,510,481,52,21,75.76,1,3,13,Ishan Kishan,"July 18, 1998, Patna, Bihar",25y 17d,Left hand Bat,,Wicketkeeper Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/331100/331165.png",2021,2023,,,,,,,,,,,,,,5,2,39.23076923,Wicketkeeper Batter,15.17671518,23.07692308,7.692307692,,,3,75.67646356,Ishan Kishan,/cricketers/ishan-kishan-720471
36,330,315,25,15,94.844,0,2,10,Sanju Samson,"November 11, 1994, Pulluvila, Vizhinjam, Trivandrum",28y 266d,Right hand Bat,,Wicketkeeper Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322700/322701.png",2014,2023,,,,,,,,,,,,,,7,2,33,Wicketkeeper Batter,12.6984127,20,0,,,4,54.98702815,Sanju Samson,/cricketers/sanju-samson-425943
37,256,337,22,3,72.94166667,0,0,12,Dinesh Karthik,"June 01, 1985, Madras (now Chennai), Tamil Nadu",38y 64d,Right hand Bat,Right arm Offbreak,Wicketkeeper Batter,India,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/319900/319934.png",2004,2022,,,,,,,,,,,,,,64,7,21.33333333,Wicketkeeper Batter,7.418397626,0,0,,,5,35.8059752,Dinesh Karthik,/cricketers/dinesh-karthik-30045
38,1455,1154,129,59,133.0271739,1,8,46,Glenn Maxwell,"October 14, 1988, Kew, Melbourne, Victoria",34y 294d,Right hand Bat,Right arm Offbreak,Batting Allrounder,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316600/316657.png",2012,2023,226.4,4,1272,15,5.93875,579,81,27,21,0,0,1360,40,79,0,31.63043478,Batting Allrounder,16.29116118,17.39130435,2.173913043,84.8,90.66666667,1,129.9000582,Glenn Maxwell,/cricketers/glenn-maxwell-325026
39,847,1018,52,2,76.26714286,1,6,28,Marnus Labuschagne,"June 22, 1994, Klerksdorp, North West Province, South Africa",29y 43d,Right hand Bat,Legbreak,Batting Allrounder,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321500/321585.png",2018,2023,30.5,1,197,2,7.308888889,77,15,5,1,0,0,185,9,12,0,30.25,Batting Allrounder,5.304518664,21.42857143,3.571428571,98.5,92.5,2,75.33959046,Marnus Labuschagne,/cricketers/marnus-labuschagne-787987
40,766,857,67,24,88.01541667,0,6,24,Mitchell Marsh,"October 20, 1991, Attadale, Perth",31y 288d,Right hand Bat,Right arm Medium,Batting Allrounder,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316600/316612.png",2011,2023,86.3,4,430,13,5.28,273,33,5,13,2,0,519,19,31,0,31.91666667,Batting Allrounder,10.61843641,25,0,33.07692308,39.92307692,3,74.88727333,Mitchell Marsh,/cricketers/mitchell-marsh-272450
41,302,340,22,8,89.07833333,0,1,12,Cameron Green,3-Jun-99,24y 62d,Right hand Bat,Right arm Fast medium,Batting Allrounder,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321500/321569.png",2020,2023,75,0,377,11,5.176,245,40,3,7,3,1,450,15,6,0,25.16666667,Batting Allrounder,8.823529412,8.333333333,0,34.27272727,40.90909091,4,45.39724211,Cameron Green,/cricketers/cameron-green-1076713
42,160,253,15,0,55.83041667,0,0,24,Adam Zampa,"March 31, 1992, Shellharbour, New South Wales",31y 126d,Right hand Bat,Legbreak Googly,Bowler,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321500/321549.png",2016,2023,465,7,2485,91,5.424230769,1255,165,51,28,2,1,2798,52,16,0,6.666666667,Bowler,5.928853755,0,0,27.30769231,30.74725275,1,0.989550865,Adam Zampa,/cricketers/adam-zampa-379504
43,224,280,15,6,75.10633333,0,0,30,Mitchell Starc,"January 30, 1990, Baulkham Hills, Sydney, New South Wales",33y 186d,Left hand Bat,Left arm Fast,Bowler,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316600/316644.png",2010,2023,384.5,16,2141,85,5.502142857,1324,218,38,98,3,4,2317,42,38,0,7.466666667,Bowler,7.5,0,0,25.18823529,27.25882353,2,0.931164026,Mitchell Starc,/cricketers/mitchell-starc-311592
44,196,259,12,2,61.43333333,0,0,30,Pat Cummins,"May 08, 1993, Westmead, Sydney",30y 88d,Right hand Bat,Right arm Fast,Bowler,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316600/316692.png",2011,2023,347.4,31,1757,67,4.982820513,1252,176,30,75,6,1,2090,39,19,0,6.533333333,Bowler,5.405405405,0,0,26.2238806,31.19402985,3,0.754999819,Pat Cummins,/cricketers/pat-cummins-489889
45,60,71,4,1,52.47928571,0,0,14,Josh Hazlewood,"January 08, 1991, Tamworth, New South Wales",32y 208d,Left hand Bat,Right arm Fast medium,Bowler,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316600/316622.png",2010,2023,278.6,26,1239,44,4.323870968,1044,129,16,23,2,0,1674,31,22,0,4.285714286,Bowler,7.042253521,0,0,28.15909091,38.04545455,4,0.531578866,Josh Hazlewood,/cricketers/josh-hazlewood-288284
46,93,107,7,0,66.7,0,0,9,Jhye Richardson,"September 20, 1996, Murdoch, Western Australia",26y 318d,Right hand Bat,Right arm Fast,Bowler,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321500/321591.png",2017,2022,135,11,793,27,5.890666667,436,89,17,15,0,0,810,15,5,0,10.33333333,Bowler,6.542056075,0,0,29.37037037,30,5,0.34424244,Jhye Richardson,/cricketers/jhye-richardson-774223
47,45,42,5,2,95.09714286,0,0,7,Kane Richardson,"February 12, 1991, Eudunda, South Australia",32y 173d,Right hand Bat,Right arm Fast medium,Bowler,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321500/321594.png",2013,2022,88.5,2,542,18,6.084,258,64,5,11,0,0,533,10,7,0,6.428571429,Bowler,16.66666667,0,0,30.11111111,29.61111111,6,0.252364988,Kane Richardson,/cricketers/kane-richardson-272262
48,21,23,0,0,88.88833333,0,0,6,Jason Behrendorff,"April 20, 1990, Camden, New South Wales",33y 106d,Right hand Bat,Left arm Fast medium,Bowler,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321500/321589.png",2017,2022,107.3,7,568,16,5.325,360,56,10,10,1,1,645,12,3,0,3.5,Bowler,0,0,0,35.5,40.3125,7,0.234933945,Jason Behrendorff,/cricketers/jason-behrendorff-272477
49,260,297,24,3,80.16285714,0,0,14,Ashton Agar,"October 14, 1993, Melbourne, Victoria",29y 294d,Left hand Bat,Slow Left arm Orthodox,Bowler,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321500/321559.png",2013,2023,144,4,736,16,5.124705882,409,49,15,6,0,0,864,17,10,0,18.57142857,Bowler,9.090909091,0,0,46,54,8,0.232734792,Ashton Agar,/cricketers/ashton-agar-505120
50,31,37,2,1,83.3325,0,0,8,Nathan Lyon,"November 20, 1987, Young, New South Wales",35y 257d,Right hand Bat,Right arm Offbreak,Bowler,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316600/316611.png",2011,2023,151,2,742,12,5.074375,436,43,15,5,0,0,906,16,7,0,3.875,Bowler,8.108108108,0,0,61.83333333,75.5,9,0.189547743,Nathan Lyon,/cricketers/nathan-lyon-272279
51,16,14,3,0,87.5,0,0,2,Matthew Kuhnemann,20-Sep-96,26y 318d,Left hand Bat,Slow Left arm Orthodox,Bowler,Australia,,2022,2023,38,3,191,6,5.125,113,20,0,2,0,0,228,4,2,0,8,Bowler,21.42857143,0,0,31.83333333,38,10,0.138937522,Matthew Kuhnemann,/cricketers/matthew-kuhnemann-774219
52,6,7,0,0,100,0,0,3,Nathan Ellis,"September 22, 1994, Greenacre, New South Wales",28y 316d,Right hand Bat,Right arm Fast medium,Bowler,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/329700/329711.png",2021,2023,28,0,153,5,5.19,80,13,1,5,2,0,168,4,0,0,2,Bowler,0,0,0,30.6,33.6,11,0.129623029,Nathan Ellis,/cricketers/nathan-ellis-826915
53,2,2,0,0,100,0,0,1,Mitchell Swepson,4-Oct-93,29y 304d,Right hand Bat,Legbreak,Bowler,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321600/321605.png",2018,2022,26.2,0,161,3,6.136666667,67,12,5,2,0,0,158,3,0,0,2,Bowler,0,0,0,53.66666667,52.66666667,12,0.091832068,Mitchell Swepson,/cricketers/mitchell-swepson-590326
54,981,1088,88,26,75.93152174,0,5,46,Marcus Stoinis,"August 16, 1989, Perth",33y 353d,Right hand Bat,Right arm Medium,Bowling Allrounder,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321500/321596.png",2015,2023,237.4,3,1414,35,6.075555556,663,115,27,30,5,0,1430,45,15,0,21.32608696,Bowling Allrounder,10.47794118,10.86956522,0,40.4,40.85714286,1,60.27185369,Marcus Stoinis,/cricketers/marcus-stoinis-325012
55,128,119,15,2,93.88428571,0,0,7,Sean Abbott,"February 29, 1992, Windsor, New South Wales",31y 157d,Right hand Bat,Right arm Fast medium,Bowling Allrounder,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321600/321601.png",2014,2023,77,7,390,12,4.795,259,37,6,9,0,0,462,10,4,0,18.28571429,Bowling Allrounder,14.28571429,0,0,32.5,38.5,2,24.24495289,Sean Abbott,/cricketers/sean-abbott-398666
56,8,16,0,0,71.425,0,0,2,Michael Neser,"March 29, 1990, Pretoria, South Africa",33y 128d,Right hand Bat,Right arm Medium fast,Bowling Allrounder,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321600/321609.png",2018,2022,16.4,1,120,2,7.14,55,19,2,1,1,0,100,2,0,0,4,Bowling Allrounder,0,0,0,60,50,3,12.39981008,Michael Neser,/cricketers/michael-neser-376169
57,1610,1818,150,17,80.57027027,4,10,37,Steven Smith,"June 02, 1989, Sydney, New South Wales",34y 63d,Right hand Bat,Legbreak Googly,Middle order Batter,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316600/316609.png",2010,2023,5,0,40,1,9.25,14,1,4,1,0,0,30,4,81,0,43.51351351,Middle order Batter,9.185918592,27.02702703,10.81081081,40,30,1,289.7756875,Steven Smith,/cricketers/steven-smith-267192
58,978,925,119,19,91.22416667,2,8,24,Travis Head,"December 29, 1993, Adelaide, South Australia",29y 218d,Left hand Bat,Right arm Offbreak,Middle order Batter,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321500/321584.png",2016,2023,22.5,0,151,2,6.554285714,51,14,2,0,0,0,137,7,14,0,40.75,Middle order Batter,14.91891892,33.33333333,8.333333333,75.5,68.5,2,190.5911556,Travis Head,/cricketers/travis-head-530011
59,483,500,36,5,86.36615385,1,3,13,Peter Handscomb,"April 26, 1991, Melbourne, Victoria",32y 100d,Right hand Bat,,Batter,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321600/321688.png",2016,2023,,,,,,,,,,,,,,14,0,37.15384615,Middle order Batter,8.2,23.07692308,7.692307692,,,3,105.7009825,Peter Handscomb,/cricketers/peter-handscomb-334337
60,2481,2896,215,66,68.90934426,9,13,61,Aaron Finch,"November 17, 1986, Colac, Victoria",36y 260d,Right hand Bat,Slow Left arm Orthodox,Top order Batter,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316500/316533.png",2011,2022,25,0,146,2,6.843333333,62,12,3,2,0,0,150,9,71,0,40.67213115,Top order Batter,9.703038674,21.31147541,14.75409836,73,75,1,302.8375637,Aaron Finch,/cricketers/aaron-finch-5334
61,1760,1916,196,22,84.3504878,5,10,41,David Warner,"October 27, 1986, Paddington, New South Wales",36y 281d,Left hand Bat,Legbreak,Opening Batter,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316500/316589.png",2009,2023,,,,,,,,,,,,,,62,0,42.92682927,Top order Batter,11.37787056,24.3902439,12.19512195,,,2,235.8736011,David Warner,/cricketers/david-warner-219889
62,1085,1278,107,5,82.69727273,2,8,22,Usman Khawaja,"December 18, 1986, Islamabad, Pakistan",36y 229d,Left hand Bat,Right arm Medium,Top order Batter,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/319700/319716.png",2011,2023,,,,,,,,,,,,,,13,0,49.31818182,Top order Batter,8.763693271,36.36363636,9.090909091,,,3,165.7085305,Usman Khawaja,/cricketers/usman-khawaja-215155
63,1667,1896,154,14,87.40155172,1,7,58,Alex Carey,"August 27, 1991, Loxton, South Australia",31y 342d,Left hand Bat,,Wicketkeeper Batter,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321500/321551.png",2018,2023,,,,,,,,,,,,,,73,8,28.74137931,Wicketkeeper Batter,8.860759494,12.06896552,1.724137931,,,1,173.0576079,Alex Carey,/cricketers/alex-carey-326434
64,223,278,19,5,61.038,1,1,5,Ben McDermott,"December 12, 1994, Brisbane",28y 235d,Right hand Bat,Right arm Medium,Wicketkeeper Batter,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/321500/321563.png",2018,2022,,,,,,,,,,,,,,0,0,44.6,Wicketkeeper Batter,8.633093525,20,20,,,2,51.42799478,Ben McDermott,/cricketers/ben-mcdermott-603410
65,90,124,7,2,75.33666667,0,1,3,Matthew Wade,"December 26, 1987, Hobart, Tasmania",35y 221d,Left hand Bat,Right arm Medium,Wicketkeeper Batter,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316500/316594.png",2011,2022,,,,,,,,,,,,,,108,9,30,Wicketkeeper Batter,7.258064516,33.33333333,0,,,3,34.94026415,Matthew Wade,/cricketers/matthew-wade-230193
66,41,53,3,1,69.59666667,0,0,3,Josh Inglis,"March 04, 1995, Leeds, Yorkshire, England",28y 153d,Right hand Bat,,Wicketkeeper Batter,Australia,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/324200/324232.png",2022,2023,,,,,,,,,,,,,,0,0,13.66666667,Wicketkeeper Batter,7.547169811,0,0,,,4,12.21282987,Josh Inglis,/cricketers/josh-inglis-662235
67,80,131,5,5,83.34941176,0,0,17,Lungi Ngidi,"March 29, 1996, Durban, Natal",27y 128d,Right hand Bat,Right arm Fast medium,Bowler,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322000/322069.png",2017,2023,346.6,19,2004,73,5.720697674,1131,227,36,53,5,1,2082,43,11,0,4.705882353,Bowler,7.633587786,0,0,27.45205479,28.52054795,1,0.80723471,Lungi Ngidi,/cricketers/lungi-ngidi-542023
68,157,192,12,4,85.3155,0,0,20,Kagiso Rabada,"May 25, 1995, Johannesburg",28y 71d,Left hand Bat,Right arm Fast,Bowler,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/320300/320376.png",2014,2023,393,27,1960,65,4.956590909,1422,201,31,72,15,1,2362,44,31,0,7.85,Bowler,8.333333333,0,0,30.15384615,36.33846154,2,0.731997071,Kagiso Rabada,/cricketers/kagiso-rabada-550215
69,18,43,1,0,27.17,0,0,8,Tabraiz Shamsi,"February 18, 1990, Johannesburg, Gauteng",33y 167d,Right hand Bat,Left arm Wrist spin,Bowler,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322000/322068.png",2016,2023,303,5,1713,49,5.886571429,883,133,40,52,1,1,1822,35,8,0,2.25,Bowler,2.325581395,0,0,34.95918367,37.18367347,3,0.560272939,Tabraiz Shamsi,/cricketers/tabraiz-shamsi-379145
70,30,46,2,0,67.12833333,0,0,6,Anrich Nortje,16-Nov-93,29y 261d,Right hand Bat,Right arm Fast,Bowler,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322000/322080.png",2019,2023,161.6,4,924,36,5.6415,526,101,16,15,2,0,976,20,3,0,5,Bowler,4.347826087,0,0,25.66666667,27.11111111,4,0.439541515,Anrich Nortje,/cricketers/anrich-nortje-481979
71,159,167,21,1,90.38461538,0,0,13,Keshav Maharaj,"February 07, 1990, Durban, Natal",33y 178d,Right hand Bat,Slow Left arm Orthodox,Bowler,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322000/322072.png",2016,2023,199,5,939,25,4.852173913,565,49,20,9,2,0,1194,23,4,0,12.23076923,Bowler,13.17365269,0,0,37.56,47.76,5,0.328777053,Keshav Maharaj,/cricketers/keshav-maharaj-267724
72,12,17,2,0,64.5825,0,0,4,Sisanda Magala,"January 07, 1991, Port Elizabeth, Cape Province",32y 209d,Right hand Bat,Right arm Fast medium,Bowler,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/324200/324217.png",2021,2023,53,4,335,14,6.306666667,157,29,6,15,4,1,318,6,2,0,3,Bowler,11.76470588,0,0,23.92857143,22.71428571,6,0.216963059,Sisanda Magala,/cricketers/sisanda-magala-379776
73,2,8,0,0,23.33333333,0,0,3,Bjorn Fortuin,"October 21, 1994, Paarl",28y 287d,Right hand Bat,Slow Left arm Orthodox,Bowler,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322400/322461.png",2019,2023,31,2,175,6,5.555,89,14,6,1,0,0,186,4,0,0,0.666666667,Bowler,0,0,0,29.16666667,31,7,0.137155631,Bjorn Fortuin,/cricketers/bjorn-fortuin-553249
74,1,3,0,0,33.33,0,0,1,Gerald Coetzee,2-Oct-00,22y 306d,Right hand Bat,Right arm Fast,Bowler,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/348500/348579.png",2023,2023,20,0,110,5,5.5,61,9,2,5,0,0,120,2,0,0,1,Bowler,0,0,0,22,24,8,0.134962121,Gerald Coetzee,/cricketers/gerald-coetzee-596010
75,66,75,4,1,80.492,0,0,5,Wayne Parnell,"July 30, 1989, Port Elizabeth, Cape Province",34y 5d,Left hand Bat,Left arm Medium fast,Bowler,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/316600/316608.png",2009,2023,51.7,3,272,5,4.93875,188,33,5,9,0,0,313,8,13,0,13.2,Bowler,6.666666667,0,0,54.4,62.6,9,0.122825961,Wayne Parnell,/cricketers/wayne-parnell-265564
76,,,,,,,,,Duanne Olivier,"May 09, 1992, Groblersdal",31y 87d,Right hand Bat,Right arm Fast medium,Bowler,South Africa,"https://img1.hscicdn.com/image/upload/f_auto,t_ds_square_w_320/lsci/db/PICTURES/CMS/322000/322096.png",2017,2022,19,0,124,3,6.48,52,14,2,3,0,0,114,2,0,0,,Bowler,,,,41.33333333,38,10,0.093520405,Duanne Olivier,/cricketers/duanne-olivier-486679
